timestamp,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,ch_07_raw,channel_8,channel_9,sensor_id
2047-03-15 02:25:30,55.61,61.18,64.33,63.27,76.95,57.27,55.23,66.2,,RADIO-7
2047-03-15 01:42:10,53.25,65.38,51.62,48.84,65.26,,57.61,60.89,59.33,RADIO-7
2047-03-15 01:03:10,55.15,55.14,62.88,53.7,60.09,60.43,51.43,58.97,49.44,RADIO-7
2047-03-15 00:12:40,60.52,73.92,58.61,60.44,51.96,52.33,53.67,60.92,53.84,RADIO-7
2047-03-15 01:04:40,65.7,55.03,57.26,71.54,,65.06,62.38,64.08,54.11,RADIO-7
2047-03-15 02:36:00,53.87,60.61,51.81,61.3,,68.68,54.55,68.35,66.58,RADIO-7
2047-03-15 01:07:40,53.59,60.74,59.52,43.77,66.96,59.51,54.61,54.8,66.13,RADIO-7
2047-03-15 02:12:20,53.51,62.11,50.79,65.04,66.75,58.8,55.76,53.95,64.3,RADIO-7
2047-03-15 01:59:10,66.62,56.74,61.51,66.04,50.89,62.76,60.01,65.47,65.49,RADIO-7
2047-03-15 02:50:30,72.85,58.91,62.51,64.63,67.18,60.2,62.7,60.69,68.12,RADIO-7
2047-03-15 02:37:31,53.58,68.94,69.77,63.51,62.2,66.5,59.85,59.03,62.69,RADIO-7
2047-03-15 00:41:00,57.15,56.83,57.78,66.55,47.55,63.22,64.66,46.78,61.61,RADIO-7
2047-03-15 00:24:10,64.69,51.09,,,66.24,58.68,,71.56,63.91,RADIO-7
2047-03-15 03:10:30,60.75,56.84,53.54,62.49,50.73,49.91,52.02,56.59,57.65,RADIO-7
2047-03-15 03:07:40,61.82,53.45,58.81,61.26,64.03,60.14,59.04,52.87,57.39,RADIO-7
2047-03-15 01:43:40,71.29,58.65,57.53,59.97,65.56,62.19,57.03,,47.63,RADIO-7
2047-03-15 02:18:01,57.48,61.26,64.68,60.61,55.13,58.96,50.25,49.39,66.64,RADIO-7
2047-03-15 01:16:40,71.79,67.9,,64.5,67.52,57.72,68.23,,60.84,RADIO-7
2047-03-15 01:21:00,56.12,57.21,56.84,65.16,52.7,58.63,57.13,62.03,54.19,RADIO-7
2047-03-15 03:14:10,74.64,69.2,60.31,61.5,60.76,59.3,62.11,,65.6,RADIO-7
2047-03-15 00:15:00,60.58,62.33,59.92,63.2,55.07,,42.27,67.6,62.91,RADIO-7
2047-03-15 01:22:00,60.46,65.23,64.61,59.32,51.02,65.75,68.96,54.39,45.25,RADIO-7
2047-03-15 00:28:20,54.66,58.96,60.23,66.01,69.17,54.7,61.25,55.68,36.47,RADIO-7
2047-03-15 00:09:20,54.96,70.04,56.52,60.04,65.22,60.45,59.5,66.04,63.64,RADIO-7
2047-03-15 01:07:20,57.3,57.1,59.43,51.8,74.29,63.13,61.83,62.4,67.18,RADIO-7
2047-03-15 01:39:50,62.26,60.13,59.07,63.43,61.87,70.45,49.13,64.81,61.84,RADIO-7
2047-03-15 02:49:10,61.19,61.6,59.12,58.14,64.1,62.43,61.44,54.64,61.77,RADIO-7
2047-03-15 00:16:10,61.57,58.26,58.32,62.13,53.28,60.52,53.65,67.25,63.69,RADIO-7
2047-03-15 02:17:40,69.48,70.8,54.92,62.1,,51.03,53.15,57.05,59.76,RADIO-7
2047-03-15 01:19:50,66.72,57.41,58.88,58.17,60.47,61.77,54.75,56.11,53.76,RADIO-7
2047-03-15 00:53:50,72.55,54.24,,50.33,59.58,,62.71,61.92,66.28,RADIO-7
2047-03-15 03:03:40,72.53,57.7,60.27,64.13,59.09,60.62,55.67,61.05,,RADIO-7
2047-03-15 00:16:20,60.03,61.6,64.74,65.6,64.03,61.4,55.71,49.32,67.22,RADIO-7
2047-03-15 01:10:40,63.87,71.24,59.69,55.93,77.61,56.7,76.33,65.3,64.59,RADIO-7
2047-03-15 00:49:20,65.4,72.37,66.49,68.36,65.33,54.43,56.9,74.07,57.34,RADIO-7
2047-03-15 02:02:50,65.9,62.81,53.87,63.02,57.88,61.99,74.51,66.3,69.74,RADIO-7
2047-03-15 03:12:50,73.51,60.86,60.74,67.69,,55.35,54.66,64.4,59.27,RADIO-7
2047-03-15 02:30:20,60.17,54.78,61.3,50.5,60.35,62.53,57.12,63.21,64.67,RADIO-7
2047-03-15 01:40:10,54.47,,54.84,53.46,57.62,60.35,55.92,66.44,61.28,RADIO-7
2047-03-15 02:46:30,63.44,62.93,57.57,67.86,56.1,62.39,60.48,63.84,62.15,RADIO-7
2047-03-15 01:05:50,57.18,53.94,54.91,60.17,57.43,64.86,56.03,49.11,67.81,RADIO-7
2047-03-15 01:11:00,54.21,57.32,67.48,55.31,57.43,55.11,66.61,53.51,61.47,RADIO-7
2047-03-15 03:05:00,58.86,58.08,67.32,56.35,,54.12,54.58,45.65,67.05,RADIO-7
2047-03-15 02:53:00,61.35,57.56,52.27,47.9,52.63,46.29,69.7,64.96,57.24,RADIO-7
2047-03-15 00:42:00,72.73,61.44,63.06,67.78,62.05,75.83,53.62,63.38,64.12,RADIO-7
2047-03-15 00:39:40,56.03,62.95,53.8,54.19,69.74,55.46,50.92,63.06,54.01,RADIO-7
2047-03-15 02:20:40,61.13,55.07,58.96,48.38,64.56,74.65,65.72,58.2,62.92,RADIO-7
2047-03-15 02:20:50,62.95,66.73,64.63,55.43,49.54,62.62,64.73,55.42,61.18,RADIO-7
2047-03-15 01:32:20,62.03,63.07,54.31,65.94,56.76,58.32,,58.31,60.46,RADIO-7
2047-03-15 01:30:50,55.22,146.54,53.11,44.22,70.05,57.78,55.14,59.12,66.71,RADIO-7
2047-03-15 00:41:40,52.43,61.85,54.55,56.85,64.37,56.58,32.0,53.47,56.16,RADIO-7
2047-03-15 02:03:10,66.09,60.59,58.39,58.1,65.71,53.83,58.29,64.78,53.24,RADIO-7
2047-03-15 02:40:40,59.46,69.48,55.75,64.75,60.64,61.17,49.39,66.67,73.8,RADIO-7
2047-03-15 00:33:00,,67.2,67.2,,64.85,58.21,62.29,53.59,59.31,RADIO-7
2047-03-15 02:29:30,60.88,53.57,,66.46,55.53,,66.98,55.74,60.52,RADIO-7
2047-03-15 02:59:50,65.1,62.78,68.32,61.51,61.93,59.06,66.81,66.26,64.83,N/A
2047-03-15 02:44:50,60.16,63.53,60.83,53.52,60.57,59.65,65.68,64.85,57.78,RADIO-7
2047-03-15 02:53:20,70.1,60.64,60.87,64.88,,64.6,61.28,49.45,61.64,RADIO-7
2047-03-15 00:40:30,65.19,52.22,56.09,51.77,55.12,65.57,64.73,61.11,52.49,RADIO-7
2047-03-15 00:11:00,59.57,59.33,55.42,64.39,61.15,54.99,65.24,63.62,59.32,RADIO-7
2047-03-15 03:16:10,59.41,52.04,56.17,67.21,63.74,54.21,54.43,64.52,58.16,RADIO-7
2047-03-15 02:35:30,46.81,63.55,63.44,54.73,58.86,59.94,71.13,65.23,64.89,RADIO-7
2047-03-15 00:59:50,55.04,58.37,63.74,61.12,53.22,51.13,58.72,68.77,62.56,RADIO-7
2047-03-15 00:15:50,51.22,59.41,64.88,58.11,59.94,64.43,57.49,64.45,55.22,RADIO-7
2047-03-15 03:19:50,68.18,60.42,58.64,64.44,52.98,51.12,59.77,58.05,67.34,RADIO-7
2047-03-15 03:02:11,60.31,,56.79,63.16,50.88,67.15,73.14,62.35,59.47,RADIO-7
2047-03-15 01:26:50,63.26,58.44,64.47,59.18,52.81,59.55,68.63,62.36,57.1,RADIO-7
2047-03-15 02:42:20,57.32,54.99,49.9,55.5,61.85,68.1,57.18,55.14,53.32,RADIO-7
2047-03-15 01:50:50,60.64,50.03,61.93,62.96,59.87,54.46,53.89,57.8,62.4,RADIO-7
2047-03-15 01:00:10,69.2,55.52,55.17,71.34,47.55,66.75,53.23,52.23,55.29,RADIO-7
2047-03-15 01:20:40,55.46,52.93,43.51,,69.71,64.22,65.97,70.43,63.59,RADIO-7
2047-03-15 00:51:50,66.59,58.84,69.19,61.31,75.24,67.27,74.43,57.28,65.81,RADIO-7
2047-03-15 02:20:20,53.26,56.86,49.99,63.31,43.13,71.23,51.35,59.92,59.48,RADIO-7
2047-03-15 01:08:50,67.67,59.53,58.07,61.19,62.4,61.99,57.65,64.11,57.2,RADIO-7
2047-03-15 00:05:10,71.11,51.78,53.88,56.19,52.88,57.45,70.13,59.53,59.42,RADIO7
2047-03-15 02:07:30,55.78,60.54,,72.59,64.14,62.48,57.24,59.62,63.87,RADIO-7
2047-03-15 01:16:20,56.68,53.96,67.08,65.77,50.24,55.81,64.56,50.38,62.87,RADIO-7
2047-03-15 00:56:30,56.62,42.77,65.12,55.36,56.05,59.73,58.13,51.11,48.53,RADIO-7
2047-03-15 00:47:40,59.09,51.49,62.82,46.82,59.9,53.76,67.37,53.27,59.16,RADI0-7
2047-03-15 01:02:01,68.71,61.76,58.94,62.09,57.51,66.71,,55.27,65.07,RADIO-7
2047-03-15 02:38:10,61.46,50.14,59.18,58.61,54.14,64.22,56.65,58.01,64.28,RADIO-7
2047-03-15 00:23:10,52.61,61.02,60.33,51.91,,65.73,67.26,63.88,62.44,RADIO-7
2047-03-15 02:21:20,56.17,58.03,61.37,62.88,68.69,75.18,,,57.96,RADIO-7
2047-03-15 02:50:50,62.62,177.4,,67.57,49.95,62.4,57.12,60.14,58.29,RADIO-7
2047-03-15 02:30:00,62.21,62.26,62.03,54.25,59.85,65.68,101.0,62.53,,RADIO-7
2047-03-15 02:01:50,54.13,62.98,59.77,53.08,55.5,54.7,68.08,72.08,56.8,RADIO-7
2047-03-15 00:44:00,58.48,56.52,62.78,57.77,64.46,56.4,72.67,58.05,60.69,RADIO-7
2047-03-15 00:45:40,54.11,55.29,53.95,55.56,61.21,57.58,59.43,57.95,61.91,RADIO-7
2047-03-15 03:02:20,64.4,55.02,63.07,58.85,62.71,64.05,65.29,54.44,64.11,RADIO-7
2047-03-15 01:14:00,52.17,53.63,61.3,65.59,65.83,64.7,65.67,62.61,55.03,RADIO-7
2047-03-15 00:06:30,61.18,69.77,,62.75,56.08,64.9,54.02,63.06,58.56,RADIO-7
2047-03-15 00:03:30,58.65,61.86,67.02,62.11,58.9,62.4,46.35,65.66,56.94,RADIO-7
2047-03-15 01:57:30,63.64,62.69,62.17,50.41,65.05,53.02,59.57,57.94,52.36,RADIO-7
2047-03-15 01:26:10,54.13,61.14,64.01,48.66,58.68,60.87,67.07,56.95,62.6,RADIO-7
2047-03-15 00:59:00,59.89,58.64,59.56,56.52,54.78,47.54,65.13,56.06,61.52,RADIO-7
2047-03-15 00:49:30,61.84,67.25,52.13,64.26,53.27,53.2,72.75,51.6,58.38,RADIO-7
2047-03-15 02:59:20,50.66,64.08,65.87,64.16,50.29,64.8,74.76,61.63,66.62,RADIO-7
2047-03-15 02:19:50,58.72,49.39,65.63,63.13,61.39,58.45,73.52,52.72,56.04,RADIO-7
2047-03-15 02:34:00,67.17,60.13,,67.08,57.31,47.81,58.13,51.33,61.37,RADIO-7
2047-03-15 00:20:20,68.42,59.58,62.2,50.17,63.52,55.43,57.27,57.03,60.62,RADIO-7
2047-03-15 03:01:50,59.78,65.87,58.72,61.46,64.29,70.06,73.26,59.73,65.23,RADIO-7
2047-03-15 01:09:30,60.69,55.49,62.21,64.18,56.96,68.86,68.97,60.49,62.75,RADIO-7
2047-03-15 02:41:00,55.94,55.13,56.84,65.11,63.76,56.53,70.48,58.06,67.73,RADIO-7
2047-03-15 00:26:10,62.84,62.35,60.02,72.25,66.36,54.49,58.61,72.89,57.03,RADIO-7
2047-03-15 03:06:20,61.21,56.65,67.68,64.34,63.88,54.96,55.05,58.8,,RADIO-7
2047-03-15 02:57:10,49.56,53.57,66.14,57.17,49.24,60.7,59.48,61.55,49.71,RADIO-7
2047-03-15 00:31:30,,55.48,59.62,67.82,74.35,,65.13,58.74,56.39,RADIO-7
2047-03-15 01:38:10,54.86,68.04,74.47,59.62,46.93,61.62,66.77,57.33,72.7,RADIO-7
2047-03-15 02:06:40,56.55,59.67,56.36,61.84,53.73,64.92,,56.75,60.52,RAD1O-7
2047-03-15 02:57:00,66.89,67.41,60.94,56.61,57.99,55.73,58.86,59.42,65.7,RADIO-7
2047-03-15 00:40:20,63.03,61.09,54.91,65.87,58.98,68.13,60.55,66.86,56.72,RADIO-7
2047-03-15 02:27:20,64.09,56.7,50.63,59.8,56.61,61.08,51.25,61.19,63.42,RADIO-7
2047-03-15 01:43:20,55.26,59.21,67.2,45.65,60.2,45.73,63.59,61.13,67.9,RADIO-7
2047-03-15 01:48:20,71.09,56.12,51.77,66.45,57.35,61.54,111.0,62.53,56.65,RADIO-7
2047-03-15 01:23:50,63.38,66.66,61.98,65.32,63.32,51.78,65.97,60.96,55.96,RAD1O-7
2047-03-15 02:33:40,60.8,59.88,50.71,62.98,55.4,62.59,62.51,60.58,48.65,RADIO-7
2047-03-15 00:26:30,63.94,61.1,65.55,59.87,63.02,50.61,71.66,66.98,56.69,RADIO-7
2047-03-15 02:27:00,57.06,51.34,47.09,,53.96,55.63,56.83,54.94,51.97,RADIO-7
2047-03-15 01:29:30,57.69,53.59,58.62,62.03,55.19,142.56,63.12,73.45,49.13,RADIO-7
2047-03-15 00:40:00,55.24,63.98,70.86,56.31,62.99,58.7,,69.7,53.36,RADIO-7
2047-03-15 00:02:10,,65.37,54.49,62.37,55.18,66.57,57.56,61.56,48.76,RADIO-7
2047-03-15 01:19:10,58.51,58.07,54.54,60.68,64.7,63.7,,58.13,58.14,RADIO-7
2047-03-15 03:14:50,65.12,67.41,65.42,,56.45,60.23,61.42,57.72,72.04,RADIO-7
2047-03-15 02:34:40,,64.29,53.45,59.68,60.82,59.6,58.91,61.35,66.78,RADIO-7
2047-03-15 02:12:30,66.32,66.42,48.72,51.85,49.54,68.4,73.26,50.82,54.84,RADIO-7
2047-03-15 00:59:10,53.98,62.2,57.29,56.33,59.93,58.59,61.59,67.62,64.18,RADIO-7
2047-03-15 02:56:20,63.26,44.37,60.11,61.48,58.19,71.72,58.06,66.27,64.04,RADIO-7
2047-03-15 00:55:40,65.85,,71.92,60.36,50.51,59.31,56.83,50.58,60.36,RADIO-7
2047-03-15 01:54:40,64.27,57.16,48.29,69.05,55.73,49.47,63.51,59.21,56.48,RADIO-7
2047-03-15 00:30:40,58.66,64.45,66.58,62.79,63.39,59.63,58.51,58.4,50.71,RADIO-7
2047-03-15 02:17:10,57.82,52.15,64.17,65.68,62.86,63.34,54.3,50.82,59.92,RADIO-7
2047-03-15 03:12:10,52.06,51.8,75.07,57.56,,63.96,64.62,58.64,53.25,RADIO-7
2047-03-15 02:46:50,65.55,58.85,63.42,65.62,58.57,49.33,67.42,57.64,56.01,RADIO-7
2047-03-15 00:31:10,59.56,69.37,58.78,54.69,60.42,67.13,61.89,47.15,70.06,RADIO-7
2047-03-15 02:36:50,65.23,60.31,58.54,71.67,54.04,65.79,55.6,60.47,61.1,RADIO-7
2047-03-15 00:47:20,72.8,61.35,62.01,59.62,65.74,56.43,57.97,65.23,63.27,RADIO-7
CORRUPTED_TS_2129,55.1,64.91,66.82,52.83,63.68,51.15,61.13,53.62,60.81,RADIO-7
2047-03-15 00:27:30,62.48,59.05,57.55,60.11,58.59,56.33,64.59,60.11,,RADIO-7
2047-03-15 00:57:50,51.56,61.81,53.09,62.57,58.73,67.64,54.12,,56.32,RADIO-7
2047-03-15 00:49:40,64.88,66.14,63.73,62.58,55.4,57.92,43.36,59.38,69.68,RADIO-7
2047-03-15 01:29:10,60.28,50.3,68.84,57.67,57.01,64.92,49.97,59.71,57.15,RADIO-7
2047-03-15 00:38:10,64.08,58.34,,62.89,60.09,,50.66,55.89,56.08,RADIO-7
2047-03-15 00:06:50,61.03,58.78,68.29,58.9,60.45,67.31,57.34,68.4,62.24,RADIO-7
2047-03-15 02:24:40,63.95,68.54,61.39,60.64,49.62,56.84,60.21,70.72,67.34,RADIO-7
2047-03-15 02:04:40,56.33,66.76,59.34,54.36,57.05,56.96,65.85,56.9,64.69,RADIO-7
2047-03-15 03:17:50,58.65,54.45,54.49,56.1,60.25,72.73,62.22,,59.52,RADIO-7
2047-03-15 01:14:20,62.2,58.88,56.47,64.2,56.4,55.4,48.76,57.94,62.7,RADIO-7
2047-03-15 00:58:10,58.72,67.36,58.77,52.33,61.95,55.67,70.08,58.14,67.8,RADIO-7
2047-03-15 00:07:30,55.68,52.66,61.58,140.99,63.19,57.5,56.23,54.89,58.24,RADIO-7
2047-03-15 00:27:51,71.38,54.4,63.91,67.82,,59.08,57.18,63.16,60.38,RADIO-7
2047-03-15 00:43:31,59.64,52.65,54.63,55.26,66.28,,59.81,51.6,62.84,RADIO-7
2047-03-15 00:18:00,61.55,66.52,51.89,62.54,61.61,63.21,53.7,56.4,51.93,RADIO-7
2047-03-15 00:04:50,58.25,73.26,58.13,56.2,53.7,56.48,63.97,56.8,72.24,RADIO-7
2047-03-15 00:30:10,54.86,57.07,62.33,58.04,65.32,58.17,62.37,56.29,66.43,RADIO-7
2047-03-15 01:43:30,62.83,60.46,57.22,65.07,52.86,61.16,65.12,69.65,58.81,RADIO-7
2047-03-15 01:45:40,53.93,56.33,60.35,50.62,64.13,55.44,61.31,59.82,51.06,RADIO-7
2047-03-15 00:17:20,59.03,63.22,53.49,59.16,63.87,,62.74,51.77,63.25,RADIO-7
2047-03-15 00:10:00,57.12,63.35,60.46,57.84,57.15,60.3,71.9,55.5,59.69,RADIO-7
2047-03-15 01:49:40,61.19,61.73,52.79,59.45,53.78,59.33,42.9,51.11,57.39,RADIO-7
2047-03-15 03:04:30,53.68,58.9,59.63,,42.6,59.1,71.47,64.36,54.64,RADIO-7
2047-03-15 01:21:40,59.95,63.52,,53.41,69.44,60.65,62.46,58.19,57.37,RADIO-7
2047-03-15 00:52:30,60.13,59.27,47.4,59.45,63.12,64.3,62.81,63.4,61.74,RADIO-7
2047-03-15 01:03:30,56.4,66.89,56.1,69.84,57.32,51.37,64.13,65.74,56.98,RADIO-7
2047-03-15 01:10:20,58.51,65.52,59.71,48.89,58.65,67.82,55.18,61.59,68.17,RADIO-7
2047-03-15 03:19:20,59.88,54.47,54.16,62.92,,62.7,65.55,54.16,,RADIO-7
2047-03-15 01:14:10,64.02,62.57,53.42,57.51,,54.61,56.68,55.55,60.72,RADIO-7
CORRUPTED_TS_8532,56.74,49.51,,58.25,55.51,43.75,56.14,55.27,59.06,RADIO-7
2047-03-15 02:50:40,70.37,56.1,49.34,62.14,56.42,66.82,65.53,65.21,67.19,RADIO-7
2047-03-15 02:09:50,63.72,62.44,63.09,55.34,60.09,59.02,49.71,57.25,,RADIO-7
2047-03-15 01:44:20,54.06,53.46,61.14,71.21,65.78,62.24,59.65,57.38,56.02,RADIO-7
2047-03-15 03:05:20,65.22,61.38,70.27,62.46,67.55,,61.45,65.88,51.41,RADIO-7
2047-03-15 03:03:30,42.62,54.01,56.24,51.33,,59.24,57.12,67.94,63.68,RADIO-7
2047-03-15 00:44:40,57.36,52.82,63.31,60.84,,65.8,57.47,62.31,62.28,RADIO-7
2047-03-15 02:34:50,59.61,64.31,,56.69,59.68,53.55,61.69,63.64,60.18,RADIO-7
2047-03-15 03:11:10,51.36,54.82,68.8,53.48,67.13,44.09,61.9,64.48,54.35,RADIO-7
2047-03-15 03:06:30,66.3,53.4,46.7,60.67,53.41,64.12,57.04,57.57,61.21,RADIO-7
2047-03-15 00:01:50,57.21,55.84,69.23,60.67,48.52,62.68,57.73,,63.81,RADIO-7
2047-03-15 00:19:00,58.85,,59.25,66.08,52.37,58.76,53.29,57.41,62.73,RADIO-7
2047-03-15 02:20:30,62.29,60.91,66.35,64.08,68.16,54.89,65.68,53.36,56.5,RADIO-7
2047-03-15 00:58:40,65.15,54.73,57.21,73.1,63.11,51.88,50.85,63.71,54.66,RADIO-7
2047-03-15 01:28:41,59.6,59.88,54.66,66.42,61.54,69.24,57.58,60.13,54.87,RADIO-7
2047-03-15 02:08:50,65.84,61.17,64.66,60.81,57.75,52.99,56.94,53.09,56.61,RADIO-7
2047-03-15 01:55:00,57.83,63.28,49.09,63.05,57.53,62.84,61.13,64.18,54.01,RADIO-7
2047-03-15 02:11:40,62.58,64.8,57.54,63.09,56.68,59.47,67.26,54.36,45.05,RADIO-7
2047-03-15 01:28:30,50.03,57.9,57.27,60.01,58.47,62.76,,61.06,53.78,RADIO-7
2047-03-15 02:24:30,62.01,59.19,57.73,,64.3,,65.55,48.44,66.95,RADIO-7
2047-03-15 00:28:10,55.48,54.69,58.59,56.68,68.72,62.63,56.97,49.67,49.36,RADIO-7
2047-03-15 00:39:50,65.11,64.41,62.39,58.14,62.3,62.16,63.79,56.3,52.67,RADIO-7
2047-03-15 03:17:20,54.06,60.2,60.43,76.53,69.54,60.26,60.74,66.9,69.48,RADI0-7
2047-03-15 00:12:10,69.39,58.1,51.71,64.92,61.4,,58.65,56.43,50.39,RADIO-7
2047-03-15 03:01:00,66.18,64.7,,55.22,55.58,60.83,60.91,59.03,50.17,RADIO-7
2047-03-15 02:06:50,60.73,61.71,62.74,55.05,59.84,58.83,69.82,59.39,55.62,RADIO-7
2047-03-15 02:03:20,,61.85,65.08,65.65,70.14,49.74,48.17,59.99,57.3,RADIO-7
2047-03-15 02:05:00,54.46,49.36,65.05,47.78,54.16,65.37,114.0,63.95,60.85,RADIO-7
2047-03-15 02:03:30,52.32,,47.24,61.15,70.02,57.64,61.73,58.94,47.99,RADIO-7
2047-03-15 02:18:20,51.93,64.84,57.49,49.31,55.56,62.65,57.51,59.68,57.47,RADIO-7
2047-03-15 00:07:50,66.34,55.38,58.59,61.28,56.82,69.2,60.09,73.26,59.83,RADIO-7
2047-03-15 02:07:00,75.36,63.13,57.25,61.66,56.25,61.78,55.32,64.03,61.47,RADIO-7
2047-03-15 01:38:30,57.13,60.69,63.61,61.58,60.97,52.93,55.24,65.35,58.41,RADIO-7
2047-03-15 02:14:30,57.13,55.1,64.98,57.69,57.73,64.17,68.99,48.94,55.5,RADIO-7
2047-03-15 03:00:30,72.46,,59.61,55.8,51.13,,42.34,61.65,64.67,RADIO-7
2047-03-15 01:24:10,57.08,,64.5,61.46,66.49,58.45,58.2,55.41,56.72,RADIO-7
2047-03-15 02:54:00,58.96,69.7,64.17,63.82,64.33,64.79,55.77,68.61,55.27,RADIO-7
2047-03-15 01:48:40,58.39,52.84,58.27,61.26,70.23,55.5,62.16,59.57,63.17,N/A
2047-03-15 00:32:00,61.28,72.08,59.74,61.54,59.31,55.96,52.15,71.62,61.08,RADIO-7
2047-03-15 00:40:40,52.8,62.4,53.46,69.65,64.97,56.37,49.32,61.51,57.41,RADIO-7
2047-03-15 00:09:50,65.85,59.67,62.83,73.28,59.15,63.59,74.71,69.54,60.81,RADIO-7
2047-03-15 00:29:20,60.08,55.99,68.79,49.01,68.27,59.06,62.79,60.1,62.4,RADIO-7
2047-03-15 01:14:50,53.64,,56.77,62.36,62.54,62.02,53.65,64.01,62.6,RADIO-7
2047-03-15 00:09:10,65.59,52.74,68.92,62.18,74.06,69.13,70.92,64.39,67.83,RADIO-7
2047-03-15 02:33:10,,58.85,73.92,54.61,48.57,59.81,60.06,53.41,72.7,RADIO-7
2047-03-15 00:17:01,57.94,58.95,58.01,54.5,,53.2,57.26,,63.52,RADIO-7
2047-03-15 03:02:00,64.37,60.51,62.98,65.71,51.61,51.24,64.83,57.4,66.41,RADIO-7
2047-03-15 03:18:40,56.39,51.02,73.82,59.31,54.01,,69.44,67.51,60.33,RADIO-7
2047-03-15 00:56:21,62.48,52.98,,57.9,55.85,60.83,,68.87,52.42,RADIO-7
2047-03-15 02:56:30,57.78,61.19,,55.19,56.21,64.12,,58.79,52.93,RADIO-7
2047-03-15 01:46:50,70.01,48.71,60.94,65.35,56.2,70.78,57.31,61.77,56.12,RADIO-7
